"","gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family","genus","species","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue"
"31",767150283,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767150283","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Ross island","Oregon","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",45.49,-122.66222,NA,NA,NA,NA,NA,NA,"1932-09-09",9,9,1932,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9676","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:24.883,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"32",767150282,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767150282","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Kalama River","Washington","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",46.0547,-122.5429,NA,NA,NA,NA,NA,NA,"1931-07-21",21,7,1931,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9675","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:24.882,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"33",767150269,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767150269","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Bellingham","Washington","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",48.75972,-122.48694,NA,NA,NA,NA,NA,NA,"1919-06-12",12,6,1919,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9654","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:24.897,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"34",767150268,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767150268","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Oakridge","Oregon","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",43.74667,-122.46056,NA,NA,NA,NA,NA,NA,"1935-08-18",18,8,1935,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9653","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:24.895,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"35",767150211,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767150211","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","San Francisco","California","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",37.775,-122.41833,NA,NA,NA,NA,NA,NA,"1912-09",NA,9,1912,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9586","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:24.832,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"36",767150210,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767150210","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Willow Prairie","Oregon","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",42.40556,-122.39472,NA,NA,NA,NA,NA,NA,"1935-08-15",15,8,1935,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9585","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:24.832,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"37",767150188,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767150188","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Sandhill Road, near Jasper Ridge","California","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",37.564,-122.352,NA,NA,NA,NA,NA,NA,"1919-10-26",26,10,1919,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9565","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:24.674,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"38",767150187,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767150187","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Lucky Boy CampBlue RIver","Oregon","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",44.154,-122.345,NA,NA,NA,NA,NA,NA,"1935-08-05",5,8,1935,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9564","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:24.674,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"39",767150183,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767150183","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Seattle","Washington","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",47.60639,-122.33083,NA,NA,NA,NA,NA,NA,"1929-08-02",2,8,1929,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9560","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:24.67,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"40",767150172,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767150172","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Mount (Mt.) McLaughlin","Oregon","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",42.44447,-122.31562,NA,NA,NA,NA,NA,NA,"1930-07-19",19,7,1930,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9550","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:25.436,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"41",767150170,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767150170","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Mt. Baker","Washington","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",47.57843,-122.28956,NA,NA,NA,NA,NA,NA,"1935-07-18",18,7,1935,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9549","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:25.443,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"42",767150169,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767150169","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Vallejo","California","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",38.10417,-122.25556,NA,NA,NA,NA,NA,NA,"1919-10-03",3,10,1919,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9548","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:25.432,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"43",767150167,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767150167","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Stanford University","California","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",37.42722,-122.16917,NA,NA,NA,NA,NA,NA,"1920-10-11",11,10,1920,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9546","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:25.432,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"44",767150155,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767150155","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","McKenzie Bridge","Oregon","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",44.17528,-122.16278,NA,NA,NA,NA,NA,NA,"1924-08-27",27,8,1924,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9522","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:25.448,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"45",767150115,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767150115","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Crater Lake National Park, Sun Meadows Creek","Oregon","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",42.942,-122.151,NA,NA,NA,NA,NA,NA,"1930-08-08",8,8,1930,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9486","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:25.401,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"46",767150110,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767150110","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Palo Alto","California","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",37.44194,-122.14194,NA,NA,NA,NA,NA,NA,"1922-06-19",19,6,1922,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9481","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:25.426,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"47",767150109,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767150109","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Diamond Lake","Oregon","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",43.17889,-122.13778,NA,NA,NA,NA,NA,NA,"1935-08-16",16,8,1935,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9480","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:25.424,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"48",767150043,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767150043","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Crater Lake, Headquarters","Oregon","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",42.8971,-122.1345,NA,NA,NA,NA,NA,NA,"1930-08-22",22,8,1930,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9386","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:25.285,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"49",767150042,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767150042","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Crater Lake Park,, Near Headquarters","Oregon","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",42.897,-122.134,NA,NA,NA,NA,NA,NA,"1930-08-29",29,8,1930,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9385","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:25.283,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"50",767149981,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767149981","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Crater Lake National Park, Sun Meadows Creek","Oregon","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",42.93333,-122.11667,NA,NA,NA,NA,NA,NA,"1930-08-08",8,8,1930,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9329","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:33.005,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"51",767149865,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767149865","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Crater Lake","Oregon","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",42.94389,-122.10556,NA,NA,NA,NA,NA,NA,"1921-06-29",29,6,1921,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9215","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:32.884,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"52",767149857,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767149857","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Breitenbush Hot Springs","Oregon","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",44.78306,-121.97778,NA,NA,NA,NA,NA,NA,"1934-07-04",4,7,1934,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9171","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:32.887,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"53",767149853,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767149853","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Mt. HoodZigzag River","Oregon","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",45.3143,-121.8158,NA,NA,NA,NA,NA,NA,"1925-08-03",3,8,1925,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9167","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:32.892,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"54",767149849,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767149849","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Longmire","Washington","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",46.75,-121.81139,NA,NA,NA,NA,NA,NA,"1905-08-03",3,8,1905,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9163","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:32.865,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"55",767149848,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767149848","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Wahtum LakeWahtum Lake","Oregon","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",45.58,-121.79,NA,NA,NA,NA,NA,NA,"1923-08-28",28,8,1923,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9162","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:32.865,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"56",767149847,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767149847","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Paradise Valley., Mt. Rainier","Washington","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",46.78288,-121.72842,NA,NA,NA,NA,NA,NA,"1920-07-25",25,7,1920,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9161","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:32.867,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"57",767149846,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767149846","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Coopers Spur, Cloud Cap Inn","Oregon","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",45.37351,-121.69592,NA,NA,NA,NA,NA,NA,"1927-08-19",19,8,1927,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9160","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:32.866,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"58",767149844,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767149844","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Mount Hood (Mt. Hood), 3000-6000 ft.","Oregon","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",45.3736,-121.6944,NA,NA,NA,NA,NA,NA,"1925-06-23",23,6,1925,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9159","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:32.866,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"59",767149843,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767149843","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Mt. Hood, Cloud Cap Inn, to Elk Cove","Oregon","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",45.2956,-121.6944,NA,NA,NA,NA,NA,NA,"1927-08-20",20,8,1927,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9158","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:32.867,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"60",767149842,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767149842","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Meadow Valley","California","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",39.92972,-121.05972,NA,NA,NA,NA,NA,NA,"1924-06-07",7,6,1924,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9157","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:32.866,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"61",767149840,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767149840","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","27 mi ESE Darrington","Washington","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",48.15178,-121.01013,NA,NA,NA,NA,NA,NA,"1982-08-19",19,8,1982,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9155","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:32.868,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"62",767149818,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767149818","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Buck Mountain","Oregon","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",44.1454,-120.583,NA,NA,NA,NA,NA,NA,"1906-07-09",9,7,1906,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9129","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:32.858,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"63",767149814,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767149814","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Glen Alpine Creek, Tahoe","California","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",38.95,-120.18333,NA,NA,NA,NA,NA,NA,"1915-07-02",2,7,1915,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9125","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:32.86,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
"64",767149756,"8c04889e-a0ad-4f39-8623-06aa9cf0131d","767149756","Animalia","Arthropoda","Insecta","Hymenoptera","Apidae","Bombus","Bombus occidentalis","","SPECIES","Bombus occidentalis Greene, 1858","Bombus occidentalis","Greene 1858","US","Nilee","California","PRESENT",NA,"1e26a630-7203-11dc-a0d8-b8a03c50a862",37.25,-119.751,NA,NA,NA,NA,NA,NA,"1919-09-05",5,9,1919,1340429,1340429,"PRESERVED_SPECIMEN","USDA-ARS","BBSL","BOMBUS9072","","",NA,"CC_BY_4_0","","","",NA,2024-01-24 21:56:33.211,"","GEODETIC_DATUM_ASSUMED_WGS84;CONTINENT_DERIVED_FROM_COORDINATES;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY"
